frame_num,Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,action_gt_num
10,0.4700854700854701,0.09967845659163987,0.27350427350427353,0.17363344051446947,0.27350427350427353,0.17363344051446947,0.27350427350427353,0.3183279742765273,0.6581196581196581,0.3890675241157556,0.08547008547008547,0.17363344051446947,0.08547008547008547,0.3183279742765273,,,0.27350427350427353,0.4630225080385852,0.27350427350427353,0.6784565916398714,0.08547008547008547,0.8971061093247589,0.08547008547008547,0.4630225080385852,0.08547008547008547,0.6784565916398714,0.08547008547008547,0.8231511254019293,0.6581196581196581,0.09967845659163987,,,0.4700854700854701,0.09967845659163987,0.27350427350427353,0.028938906752411574,0
11,0.4782608695652174,0.10610932475884244,0.2782608695652174,0.18006430868167206,0.2782608695652174,0.18006430868167206,0.2782608695652174,0.3247588424437299,0.6695652173913044,0.3954983922829582,0.08695652173913042,0.18006430868167206,0.08695652173913042,0.3247588424437299,,,0.2782608695652174,0.4694533762057878,0.08695652173913042,0.6848874598070739,0.08695652173913042,0.9035369774919614,0.08695652173913042,0.4694533762057878,0.08695652173913042,0.6848874598070739,0.08695652173913042,0.8295819935691319,0.6695652173913044,0.10610932475884244,,,0.4782608695652174,0.10610932475884244,0.2782608695652174,0.03536977491961415,0
12,0.4736842105263158,0.10932475884244372,0.2719298245614035,0.1832797427652733,0.2719298245614035,0.1832797427652733,0.2719298245614035,0.3279742765273312,0.6666666666666666,0.3279742765273312,0.07894736842105263,0.1832797427652733,0.07894736842105263,0.3279742765273312,,,0.2719298245614035,0.472668810289389,0.07894736842105263,0.6881028938906752,0.07894736842105263,0.9067524115755627,0.07894736842105263,0.472668810289389,0.07894736842105263,0.6881028938906752,0.07894736842105263,0.8327974276527331,0.6666666666666666,0.10932475884244372,,,0.4736842105263158,0.10932475884244372,0.2719298245614035,0.03858520900321544,0
13,0.4615384615384616,0.11285266457680253,0.26495726495726496,0.18495297805642635,0.26495726495726496,0.18495297805642635,0.26495726495726496,0.32601880877742945,0.6495726495726496,0.32601880877742945,0.07692307692307693,0.18495297805642635,0.07692307692307693,0.32601880877742945,,,0.26495726495726496,0.4670846394984326,0.07692307692307693,0.677115987460815,0.07692307692307693,0.8902821316614421,0.07692307692307693,0.4670846394984326,0.07692307692307693,0.677115987460815,0.07692307692307693,0.8902821316614421,0.4615384615384616,0.11285266457680253,,,0.4615384615384616,0.11285266457680253,0.26495726495726496,0.0438871473354232,0
14,0.45378151260504207,0.11526479750778815,0.2605042016806723,0.18691588785046728,0.2605042016806723,0.18691588785046728,0.2605042016806723,0.3271028037383177,0.6386554621848739,0.3271028037383177,0.07563025210084033,0.18691588785046728,0.2605042016806723,0.3271028037383177,0.6386554621848739,0.3271028037383177,0.2605042016806723,0.4672897196261682,0.07563025210084033,0.6760124610591899,0.07563025210084033,0.8878504672897196,0.07563025210084033,0.4672897196261682,0.07563025210084033,0.6760124610591899,0.07563025210084033,0.8161993769470405,0.45378151260504207,0.11526479750778815,,,0.45378151260504207,0.11526479750778815,0.2605042016806723,0.04672897196261682,0
15,0.4690265486725664,0.13230769230769232,0.26548672566371684,0.20307692307692307,0.26548672566371684,0.20307692307692307,0.26548672566371684,0.3415384615384615,0.6637168141592921,0.2707692307692308,0.07079646017699115,0.20307692307692307,0.26548672566371684,0.2707692307692308,,,0.26548672566371684,0.48,0.07079646017699115,0.6861538461538461,0.07079646017699115,0.8953846153846153,0.07079646017699115,0.48,0.07079646017699115,0.6861538461538461,0.07079646017699115,0.8246153846153846,0.4690265486725664,0.13230769230769232,,,0.4690265486725664,0.06461538461538463,0.26548672566371684,0.06461538461538463,0
16,0.5,0.12654320987654322,0.28703703703703703,0.19753086419753085,0.28703703703703703,0.19753086419753085,0.28703703703703703,0.3364197530864197,0.7037037037037037,0.2654320987654321,0.08333333333333333,0.19753086419753085,0.28703703703703703,0.2654320987654321,,,0.28703703703703703,0.4753086419753086,0.08333333333333333,0.6820987654320988,0.08333333333333333,0.8919753086419753,0.08333333333333333,0.4753086419753086,0.08333333333333333,0.6820987654320988,0.08333333333333333,0.8209876543209876,0.5,0.12654320987654322,,,0.5,0.05864197530864197,0.28703703703703703,0.05864197530864197,0
17,0.5192307692307693,0.12804878048780488,0.2980769230769231,0.19817073170731708,0.2980769230769231,0.19817073170731708,0.2980769230769231,0.3353658536585366,0.7307692307692307,0.2652439024390244,0.08653846153846154,0.19817073170731708,0.2980769230769231,0.2652439024390244,0.7307692307692307,0.19817073170731708,0.2980769230769231,0.4725609756097561,0.08653846153846154,0.6768292682926829,0.08653846153846154,0.8841463414634146,0.08653846153846154,0.4725609756097561,0.08653846153846154,0.6768292682926829,0.08653846153846154,0.8140243902439024,0.5192307692307693,0.12804878048780488,,,0.5192307692307693,0.06097560975609756,0.2980769230769231,0.06097560975609756,0
18,0.5531914893617021,0.11728395061728394,0.30851063829787234,0.1882716049382716,0.30851063829787234,0.1882716049382716,0.30851063829787234,0.3271604938271605,0.7872340425531915,0.2561728395061729,0.30851063829787234,0.11728395061728394,0.30851063829787234,0.2561728395061729,0.7872340425531915,0.2561728395061729,0.07446808510638298,0.4660493827160494,0.07446808510638298,0.6728395061728395,0.07446808510638298,0.8827160493827161,0.07446808510638298,0.4660493827160494,0.07446808510638298,0.6728395061728395,0.07446808510638298,0.8117283950617284,0.5531914893617021,0.04938271604938271,,,0.5531914893617021,0.04938271604938271,0.30851063829787234,0.04938271604938271,0
19,0.7978723404255319,0.11490683229813665,0.3191489361702128,0.18633540372670807,0.3191489361702128,0.18633540372670807,0.3191489361702128,0.32608695652173914,0.7978723404255319,0.2546583850931677,0.3191489361702128,0.11490683229813665,0.3191489361702128,0.2546583850931677,0.7978723404255319,0.2546583850931677,0.0851063829787234,0.4658385093167702,0.0851063829787234,0.6739130434782609,0.0851063829787234,0.8850931677018633,0.0851063829787234,0.4658385093167702,0.0851063829787234,0.6739130434782609,0.0851063829787234,0.8136645962732919,0.7978723404255319,0.046583850931677016,,,0.5638297872340425,0.046583850931677016,,,0
20,0.8,0.11838006230529595,0.3263157894736842,0.11838006230529595,0.3263157894736842,0.19003115264797507,0.3263157894736842,0.3302180685358255,0.5684210526315789,0.2585669781931464,0.3263157894736842,0.11838006230529595,0.3263157894736842,0.2585669781931464,0.5684210526315789,0.2585669781931464,0.09473684210526316,0.47040498442367606,0.09473684210526316,0.6791277258566978,0.09473684210526316,0.8909657320872274,0.3263157894736842,0.47040498442367606,0.09473684210526316,0.6791277258566978,0.09473684210526316,0.8193146417445483,0.8,0.04984423676012461,,,0.5684210526315789,0.04984423676012461,,,0
21,0.8172043010752689,0.110062893081761,0.3333333333333333,0.18238993710691825,0.3333333333333333,0.18238993710691825,0.0967741935483871,0.3238993710691824,0.5806451612903226,0.2515723270440252,0.3333333333333333,0.110062893081761,0.3333333333333333,0.2515723270440252,0.5806451612903226,0.2515723270440252,0.0967741935483871,0.4654088050314466,0.0967741935483871,0.6761006289308176,0.0967741935483871,0.889937106918239,0.3333333333333333,0.4654088050314466,0.0967741935483871,0.6761006289308176,0.0967741935483871,0.8176100628930818,0.8172043010752689,0.040880503144654086,,,0.5806451612903226,0.040880503144654086,,,0
22,0.8,0.10725552050473186,0.3263157894736842,0.17981072555205047,0.3263157894736842,0.17981072555205047,0.09473684210526316,0.3217665615141956,0.5684210526315789,0.24921135646687695,0.3263157894736842,0.10725552050473186,0.3263157894736842,0.24921135646687695,0.5684210526315789,0.24921135646687695,0.09473684210526316,0.4637223974763407,0.09473684210526316,0.6750788643533123,0.09473684210526316,0.8895899053627759,0.3263157894736842,0.4637223974763407,0.09473684210526316,0.6750788643533123,0.09473684210526316,0.8170347003154574,0.8,0.03785488958990536,,,0.5684210526315789,0.03785488958990536,,,0
23,0.7755102040816326,0.10410094637223977,0.3163265306122449,0.17665615141955834,0.3163265306122449,0.17665615141955834,0.09183673469387756,0.24605678233438485,0.5510204081632653,0.24605678233438485,0.3163265306122449,0.10410094637223977,0.3163265306122449,0.24605678233438485,0.5510204081632653,0.24605678233438485,0.09183673469387756,0.4605678233438486,0.09183673469387756,0.6719242902208202,0.09183673469387756,0.8864353312302842,0.3163265306122449,0.4605678233438486,0.09183673469387756,0.6719242902208202,0.09183673469387756,0.8138801261829653,0.7755102040816326,0.03470031545741325,,,0.5510204081632653,0.03470031545741325,,,0
24,0.7549019607843137,0.1015873015873016,0.3137254901960784,0.1746031746031746,0.3137254901960784,0.1746031746031746,0.09803921568627452,0.24444444444444444,0.5392156862745098,0.24444444444444444,0.3137254901960784,0.1746031746031746,0.3137254901960784,0.24444444444444444,0.7549019607843137,0.24444444444444444,0.09803921568627452,0.4603174603174603,0.09803921568627452,0.6730158730158731,0.09803921568627452,0.8888888888888888,0.3137254901960784,0.4603174603174603,0.09803921568627452,0.6730158730158731,0.09803921568627452,0.8158730158730159,0.7549019607843137,0.1015873015873016,,,0.5392156862745098,0.031746031746031744,,,0
25,0.7475728155339806,0.0984126984126984,0.3106796116504854,0.17142857142857146,0.3106796116504854,0.17142857142857146,0.0970873786407767,0.2412698412698413,0.5339805825242718,0.2412698412698413,0.3106796116504854,0.17142857142857146,0.3106796116504854,0.2412698412698413,0.5339805825242718,0.2412698412698413,0.0970873786407767,0.4571428571428571,0.0970873786407767,0.6698412698412698,0.0970873786407767,0.8857142857142857,0.0970873786407767,0.4571428571428571,0.0970873786407767,0.6698412698412698,0.0970873786407767,0.8126984126984127,0.7475728155339806,0.0984126984126984,,,0.5339805825242718,0.0984126984126984,,,0
26,0.75,0.10443037974683543,0.3173076923076923,0.17721518987341772,0.3173076923076923,0.17721518987341772,0.10576923076923077,0.2468354430379747,0.5384615384615384,0.2468354430379747,0.3173076923076923,0.10443037974683543,0.3173076923076923,0.2468354430379747,0.5384615384615384,0.2468354430379747,0.10576923076923077,0.4620253164556962,0.10576923076923077,0.6740506329113924,0.10576923076923077,0.8892405063291139,0.10576923076923077,0.4620253164556962,0.10576923076923077,0.6740506329113924,0.10576923076923077,0.8164556962025317,0.75,0.10443037974683543,,,0.5384615384615384,0.10443037974683543,,,0
27,0.6875,0.110062893081761,0.2857142857142857,0.18238993710691825,0.2857142857142857,0.18238993710691825,0.2857142857142857,0.2515723270440252,0.4910714285714286,0.2515723270440252,0.2857142857142857,0.110062893081761,0.2857142857142857,0.2515723270440252,0.4910714285714286,0.2515723270440252,0.08928571428571429,0.4654088050314466,0.08928571428571429,0.6761006289308176,0.08928571428571429,0.889937106918239,0.08928571428571429,0.4654088050314466,0.08928571428571429,0.6761006289308176,0.08928571428571429,0.8176100628930818,0.6875,0.110062893081761,,,0.4910714285714286,0.110062893081761,0.4910714285714286,0.040880503144654086,1
28,0.4700854700854701,0.17757009345794392,0.27350427350427353,0.17757009345794392,0.27350427350427353,0.17757009345794392,0.27350427350427353,0.2461059190031153,0.6581196581196581,0.3177570093457944,0.27350427350427353,0.1059190031152648,0.27350427350427353,0.2461059190031153,0.6581196581196581,0.3177570093457944,0.08547008547008547,0.4579439252336449,0.08547008547008547,0.6666666666666666,0.08547008547008547,0.8785046728971962,0.08547008547008547,0.4579439252336449,0.08547008547008547,0.6666666666666666,0.08547008547008547,0.8068535825545171,0.6581196581196581,0.1059190031152648,,,0.4700854700854701,0.1059190031152648,0.27350427350427353,0.037383177570093455,1
29,0.6111111111111112,0.17034700315457413,0.25396825396825395,0.17034700315457413,0.25396825396825395,0.17034700315457413,0.25396825396825395,0.31230283911671924,0.6111111111111112,0.31230283911671924,0.25396825396825395,0.09779179810725552,0.25396825396825395,0.23974763406940064,0.6111111111111112,0.31230283911671924,0.07936507936507936,0.4542586750788644,0.07936507936507936,0.6656151419558359,0.07936507936507936,0.8801261829652997,0.07936507936507936,0.4542586750788644,0.07936507936507936,0.6656151419558359,0.07936507936507936,0.807570977917981,0.6111111111111112,0.09779179810725552,,,0.6111111111111112,0.09779179810725552,0.4365079365079365,0.028391167192429026,1
30,0.6111111111111112,0.1597444089456869,0.25396825396825395,0.1597444089456869,0.25396825396825395,0.1597444089456869,0.25396825396825395,0.3035143769968051,0.4365079365079365,0.3738019169329074,0.25396825396825395,0.08626198083067092,0.25396825396825395,0.3035143769968051,0.6111111111111112,0.3035143769968051,0.07936507936507936,0.4472843450479233,0.07936507936507936,0.6613418530351438,0.07936507936507936,0.8785942492012779,0.07936507936507936,0.4472843450479233,0.07936507936507936,0.6613418530351438,,,0.6111111111111112,0.08626198083067092,,,0.6111111111111112,0.08626198083067092,0.4365079365079365,0.01597444089456869,1
31,0.6694915254237288,0.15434083601286175,0.288135593220339,0.15434083601286175,0.288135593220339,0.15434083601286175,0.288135593220339,0.2990353697749196,0.4830508474576271,0.3697749196141479,0.288135593220339,0.08038585209003216,0.288135593220339,0.2990353697749196,0.4830508474576271,0.3697749196141479,0.1016949152542373,0.4437299035369775,0.1016949152542373,0.6591639871382636,0.1016949152542373,0.8778135048231511,0.1016949152542373,0.4437299035369775,0.1016949152542373,0.6591639871382636,,,0.6694915254237288,0.08038585209003216,,,0.6694915254237288,0.08038585209003216,0.4830508474576271,0.08038585209003216,1
32,0.6639344262295082,0.14838709677419354,0.29508196721311475,0.14838709677419354,0.29508196721311475,0.14838709677419354,0.29508196721311475,0.29354838709677417,0.4836065573770492,0.4387096774193549,0.29508196721311475,0.14838709677419354,0.29508196721311475,0.29354838709677417,0.29508196721311475,0.4387096774193549,0.11475409836065575,0.4387096774193549,0.11475409836065575,0.6548387096774193,0.11475409836065575,0.8741935483870967,0.11475409836065575,0.4387096774193549,,,,,0.6639344262295082,0.07419354838709677,,,0.6639344262295082,0.07419354838709677,0.4836065573770492,0.07419354838709677,1
33,0.7321428571428571,0.14,0.33035714285714285,0.14,0.5357142857142857,0.14,0.33035714285714285,0.29,0.5357142857142857,0.44,0.13392857142857142,0.14,0.13392857142857142,0.29,,,0.13392857142857142,0.44,0.13392857142857142,0.6633333333333333,0.13392857142857142,0.89,0.13392857142857142,0.44,0.13392857142857142,0.6633333333333333,0.13392857142857142,0.8133333333333334,0.7321428571428571,0.14,,,0.7321428571428571,0.06333333333333334,0.5357142857142857,0.06333333333333334,1
34,0.7264957264957265,0.1414141414141414,0.3418803418803419,0.1414141414141414,0.5384615384615384,0.1414141414141414,0.5384615384615384,0.367003367003367,0.7264957264957265,0.5959595959595959,0.15384615384615385,0.1414141414141414,,,,,0.15384615384615385,0.4444444444444444,0.15384615384615385,0.6700336700336701,0.15384615384615385,0.898989898989899,,,,,,,0.7264957264957265,0.1414141414141414,,,0.7264957264957265,0.06397306397306397,0.5384615384615384,0.06397306397306397,1
35,0.75,0.13448275862068965,0.3620689655172414,0.13448275862068965,0.5603448275862069,0.13448275862068965,0.5603448275862069,0.3655172413793104,0.75,0.6,0.1724137931034483,0.13448275862068965,,,,,0.1724137931034483,0.44482758620689655,0.1724137931034483,0.6758620689655173,0.1724137931034483,0.9103448275862068,,,,,,,0.75,0.13448275862068965,,,0.75,0.05517241379310345,0.5603448275862069,0.05517241379310345,1
36,0.7787610619469026,0.13651877133105805,0.3805309734513274,0.13651877133105805,0.584070796460177,0.21160409556313994,0.584070796460177,0.3651877133105802,0.7787610619469026,0.5972696245733788,0.18584070796460175,0.13651877133105805,,,,,0.18584070796460175,0.44368600682593856,0.18584070796460175,0.6723549488054608,0.18584070796460175,0.9044368600682594,,,,,,,0.7787610619469026,0.13651877133105805,,,0.7787610619469026,0.05802047781569966,,,1
37,0.8017241379310345,0.1111111111111111,0.4137931034482759,0.1111111111111111,0.6120689655172413,0.1875,0.6120689655172413,0.34375,0.8017241379310345,0.5,0.2241379310344828,0.1111111111111111,,,0.02586206896551724,0.1111111111111111,0.2241379310344828,0.4236111111111111,0.2241379310344828,0.65625,0.2241379310344828,0.8923611111111112,0.02586206896551724,0.34375,0.02586206896551724,0.5798611111111112,0.02586206896551724,0.8125,0.8017241379310345,0.1111111111111111,,,0.8017241379310345,0.03125,,,1
38,,,0.35,0.15771812080536912,0.5416666666666666,0.23154362416107385,0.5416666666666666,0.3825503355704698,0.725,0.5335570469798657,0.16666666666666666,0.15771812080536912,,,,,0.35,0.4597315436241611,0.16666666666666666,0.6845637583892618,0.16666666666666666,0.9127516778523491,,,,,,,0.725,0.15771812080536912,,,0.725,0.08053691275167785,0.35,0.006711409395973154,1
39,,,0.425,0.12542372881355932,0.6166666666666667,0.2,0.6166666666666667,0.3525423728813559,0.6166666666666667,0.5050847457627119,0.2416666666666667,0.12542372881355932,,,,,0.425,0.4305084745762712,0.2416666666666667,0.6576271186440678,0.2416666666666667,0.8881355932203391,0.05,0.4305084745762712,0.05,0.6576271186440678,0.05,0.8881355932203391,,,,,0.8,0.04745762711864407,,,1
40,,,0.4322033898305085,0.13953488372093026,0.8135593220338984,0.212624584717608,0.6271186440677966,0.3621262458471761,0.6271186440677966,0.4385382059800664,0.2457627118644068,0.13953488372093026,,,,,0.4322033898305085,0.4385382059800664,0.4322033898305085,0.6611295681063123,0.2457627118644068,0.8870431893687708,0.05084745762711865,0.4385382059800664,0.05084745762711865,0.6611295681063123,0.2457627118644068,0.8106312292358804,,,,,0.8135593220338984,0.06312292358803986,,,1
41,,,0.42372881355932196,0.14705882352941174,0.8050847457627118,0.21895424836601307,0.6186440677966102,0.3660130718954248,0.6186440677966102,0.3660130718954248,0.23728813559322035,0.14705882352941174,,,0.0423728813559322,0.14705882352941174,0.42372881355932196,0.4411764705882353,0.42372881355932196,0.6601307189542484,0.23728813559322035,0.8823529411764706,0.0423728813559322,0.4411764705882353,0.0423728813559322,0.6601307189542484,0.23728813559322035,0.8071895424836601,,,,,0.8050847457627118,0.0718954248366013,0.42372881355932196,0.0,1
42,0.6186440677966102,0.07894736842105263,0.42372881355932196,0.15460526315789475,0.23728813559322035,0.07894736842105263,0.0423728813559322,0.15460526315789475,,,0.6186440677966102,0.15460526315789475,0.6186440677966102,0.3026315789473684,0.8050847457627118,0.22697368421052636,0.23728813559322035,0.4506578947368421,0.23728813559322035,0.6710526315789473,0.23728813559322035,0.8190789473684209,0.42372881355932196,0.4506578947368421,0.42372881355932196,0.6710526315789473,0.23728813559322035,0.8190789473684209,0.6186440677966102,0.07894736842105263,0.8050847457627118,0.07894736842105263,0.6186440677966102,0.07894736842105263,0.6186440677966102,0.07894736842105263,1
43,,,0.4188034188034188,0.16339869281045752,0.8034188034188035,0.16339869281045752,0.6153846153846154,0.3104575163398693,0.8034188034188035,0.2352941176470588,0.2307692307692308,0.16339869281045752,,,0.034188034188034185,0.16339869281045752,0.4188034188034188,0.457516339869281,0.4188034188034188,0.6764705882352942,0.2307692307692308,0.8235294117647058,0.034188034188034185,0.457516339869281,0.2307692307692308,0.6764705882352942,0.2307692307692308,0.8235294117647058,0.8034188034188035,0.08823529411764706,,,0.6153846153846154,0.08823529411764706,0.4188034188034188,0.016339869281045753,1
44,,,0.4424778761061947,0.16883116883116886,0.8407079646017699,0.16883116883116886,0.6460176991150443,0.31493506493506496,0.8407079646017699,0.24025974025974026,0.24778761061946905,0.09415584415584416,,,0.04424778761061947,0.16883116883116886,0.4424778761061947,0.46103896103896097,0.4424778761061947,0.6785714285714286,0.4424778761061947,0.8246753246753247,0.24778761061946905,0.46103896103896097,0.24778761061946905,0.6785714285714286,0.24778761061946905,0.8246753246753247,0.6460176991150443,0.09415584415584416,,,0.6460176991150443,0.09415584415584416,0.4424778761061947,0.022727272727272728,1
45,0.2456140350877193,0.03514376996805112,0.43859649122807015,0.17891373801916932,0.8333333333333334,0.17891373801916932,0.8333333333333334,0.2492012779552716,0.8333333333333334,0.17891373801916932,0.2456140350877193,0.10543130990415336,,,0.2456140350877193,0.10543130990415336,0.43859649122807015,0.4664536741214058,0.43859649122807015,0.6805111821086262,0.43859649122807015,0.8242811501597445,0.2456140350877193,0.4664536741214058,0.2456140350877193,0.6805111821086262,0.2456140350877193,0.8242811501597445,,,0.43859649122807015,0.03514376996805112,0.6403508771929824,0.10543130990415336,0.43859649122807015,0.03514376996805112,1
46,,,0.43859649122807015,0.1762820512820513,0.8333333333333334,0.1762820512820513,0.8333333333333334,0.2467948717948718,0.8333333333333334,0.1762820512820513,0.2456140350877193,0.10256410256410256,,,0.04385964912280702,0.1762820512820513,0.43859649122807015,0.4647435897435898,0.43859649122807015,0.6794871794871795,0.43859649122807015,0.8237179487179487,0.2456140350877193,0.4647435897435898,0.2456140350877193,0.6794871794871795,0.2456140350877193,0.8237179487179487,,,,,0.6403508771929824,0.10256410256410256,0.43859649122807015,0.03205128205128205,1
47,,,0.4311926605504587,0.18688524590163932,0.8440366972477065,0.18688524590163932,0.8440366972477065,0.2590163934426229,0.8440366972477065,0.18688524590163932,0.22935779816513766,0.11147540983606558,0.01834862385321101,0.2590163934426229,0.01834862385321101,0.18688524590163932,0.4311926605504587,0.4819672131147541,0.6422018348623854,0.7016393442622951,0.4311926605504587,0.8491803278688524,0.22935779816513766,0.4819672131147541,0.22935779816513766,0.7016393442622951,0.22935779816513766,0.8491803278688524,,,,,0.6422018348623854,0.03934426229508197,0.4311926605504587,0.03934426229508197,1
