frame,action_gt_num
3383,0
3385,0
3387,0
3389,0
3391,0
3393,0
3395,0
3397,0
3399,0
3401,0
3403,0
3405,0
3407,0
3409,0
3411,0
3413,0
3415,0
3417,0
3419,0
3421,0
3423,0
3425,0
3427,0
3429,0
3431,0
3433,0
3435,0
3437,0
3439,0
3441,0
3443,0
3445,0
3447,0
3449,0
3451,0
3453,0
3455,0
3457,0
3459,0
3461,0
3463,0
3465,0
3467,0
3469,0
3471,0
3473,0
3475,0
3477,0
3479,0
3481,0
3483,0
3485,0
3487,0
3489,0
3491,0
3493,0
3495,0
3497,0
3499,0
3501,0
3503,0
3505,0
3507,0
3509,0
3511,0
3513,0
3515,0
3517,0
3519,0
3521,0
3523,0
3525,0
3527,0
3529,0
3531,0
3533,0
3535,0
3537,0
3539,0
3541,0
3543,0
3545,0
3547,0
3549,0
3551,0
3553,0
3555,0
3557,0
3559,0
3561,0
3563,0
3565,0
3567,0
3569,0
3571,0
3573,0
3575,0
3577,0
3579,0
3581,0
3583,0
3585,0
3587,0
3589,0
3591,0
3593,0
3595,0
3597,0
3599,0
3601,0
3603,0
3605,0
3607,0
3609,0
3611,0
3613,0
3615,0
3617,0
3619,0
3621,0
3623,0
3625,0
3627,0
3629,0
3631,0
3633,0
3635,0
3637,0
3639,0
3641,0
3643,0
3645,0
3647,0
3649,0
3651,0
3653,0
3655,0
3657,0
3659,0
3661,0
3663,0
3665,0
3667,0
3669,0
3671,0
3673,0
3675,0
3677,0
3679,0
3681,0
3683,0
3685,0
3687,0
3689,0
3691,0
3693,0
3695,0
3697,0
3699,0
3701,0
3703,0
3705,0
3707,0
3709,0
3711,0
3713,0
3715,0
3717,0
3719,0
3721,0
3723,0
3725,0
3727,0
3729,0
3731,0
3733,0
3735,0
3737,0
3739,0
3741,0
3743,0
3745,0
3747,0
3749,0
3751,0
3753,0
3755,0
3757,0
3759,0
3761,0
3763,0
3765,0
3767,0
3769,0
3771,0
3773,0
3775,0
3777,0
3779,0
3781,0
3783,0
3785,0
3787,0
3789,0
3791,0
3793,0
3795,0
3797,0
3799,0
3801,0
3803,0
3805,0
3807,0
3809,0
3811,0
3813,0
3815,0
3817,0
3819,0
3821,0
3823,0
3825,0
3827,0
3829,0
3831,0
3833,0
3835,0
3837,0
3839,0
3841,0
3843,0
3845,0
3847,0
3849,0
3851,0
3853,0
3855,0
3857,0
3859,0
3861,0
3863,0
3865,0
3867,0
3869,0
3871,0
3873,0
3875,0
3877,0
3879,0
3881,0
3883,0
3885,0
3887,0
3889,0
3891,0
3893,0
3895,0
3897,0
3899,0
3901,0
3903,0
3905,0
3907,0
3909,0
3911,0
3913,0
3915,0
3917,0
3919,0
3921,0
3923,0
3925,0
3927,0
3929,0
3931,0
3933,0
3935,0
3937,0
3939,0
3941,0
3943,0
3945,0
3947,0
3949,0
3951,0
3953,0
3955,0
3957,0
3959,0
3961,0
3963,0
3965,0
3967,0
3969,0
3971,0
3973,0
3975,0
3977,0
3979,0
3981,0
3983,0
3985,0
3987,0
3989,0
3991,0
3993,0
3995,0
3997,0
3999,0
4001,0
4003,0
4005,0
4007,0
4009,0
4011,0
4013,0
4015,0
4017,0
4019,0
4021,0
4023,0
4025,4
4027,4
4029,4
4031,4
4033,4
4035,4
4037,4
4039,4
4041,4
4043,4
4045,4
4047,4
4049,4
4051,4
4053,4
4055,4
4057,4
4059,4
4061,4
4063,4
4065,4
4067,4
4069,4
4071,4
4073,4
4075,4
4077,0
4079,0
4081,0
4083,0
4085,0
4087,0
4089,0
4091,0
4093,0
4095,0
4097,0
4099,0
4101,0
4103,0
4105,0
4107,0
4109,0
4111,0
4113,0
4115,0
4117,0
4119,0
4121,0
4123,0
4125,0
4127,0
4129,0
4131,0
4133,0
4135,0
4137,0
4139,0
4141,0
4143,0
4145,0
4147,0
4149,4
4151,4
4153,4
4155,4
4157,4
4159,4
4161,4
4163,4
4165,4
4167,4
4169,4
4171,4
4173,4
4175,4
4177,4
4179,4
4181,4
4183,4
4185,4
4187,4
4189,4
4191,4
4193,4
4195,4
4197,4
4199,4
4201,0
4203,0
4205,0
4207,0
4209,0
4211,0
4213,0
4215,0
4217,0
4219,0
4221,0
4223,0
4225,0
4227,0
4229,0
4231,0
4233,0
4235,0
4237,0
4239,0
4241,0
4243,0
4245,0
4247,0
4249,0
4251,0
4253,0
4255,0
4257,0
4259,0
4261,0
4263,0
4265,0
4267,0
4269,0
4271,0
4273,0
4275,0
4277,0
4279,0
4281,0
4283,0
4285,0
4287,0
4289,4
4291,4
4293,4
4295,4
4297,4
4299,4
4301,4
4303,4
4305,4
4307,4
4309,4
4311,4
4313,4
4315,4
4317,4
4319,4
4321,4
4323,4
4325,4
4327,4
4329,4
4331,4
4333,4
4335,4
4337,4
4339,4
4341,0
4343,0
4345,0
4347,0
4349,0
4351,0
4353,0
4355,0
4357,0
4359,0
4361,0
4363,0
4365,0
4367,0
4369,0
4371,0
4373,0
4375,0
4377,0
4379,0
4381,0
4383,0
4385,0
4387,0
4389,0
4391,0
4393,0
4395,0
4397,0
4399,0
4401,0
4403,0
4405,0
4407,0
4409,0
4411,0
4413,0
4415,0
4417,0
4419,0
4421,0
4423,0
4425,0
4427,0
4429,0
4431,0
4433,0
4435,0
4437,0
4439,0
4441,4
4443,4
4445,4
4447,4
4449,4
4451,4
4453,4
4455,4
4457,4
4459,4
4461,4
4463,4
4465,4
4467,4
4469,4
4471,4
4473,4
4475,4
4477,4
4479,4
4481,4
4483,4
4485,4
4487,4
4489,4
4491,4
4493,0
4495,0
4497,0
4499,0
4501,0
4503,0
4505,0
4507,0
4509,0
4511,0
4513,0
4515,0
4517,0
4519,0
4521,0
4523,0
4525,0
4527,0
4529,0
4531,0
4533,0
4535,0
4537,0
4539,0
4541,0
4543,0
4545,0
4547,0
4549,0
4551,0
4553,0
4555,0
4557,0
4559,0
4561,0
4563,4
4565,4
4567,4
4569,4
4571,4
4573,4
4575,4
4577,4
4579,4
4581,4
4583,4
4585,4
4587,4
4589,4
4591,4
4593,4
4595,4
4597,4
4599,4
4601,4
4603,4
4605,4
4607,4
4609,4
4611,4
4613,4
4615,0
4617,0
4619,0
4621,0
4623,0
4625,0
4627,0
4629,0
4631,0
4633,0
4635,0
4637,0
4639,0
4641,0
4643,0
4645,0
4647,0
4649,0
4651,0
4653,0
4655,0
4657,0
4659,0
4661,0
4663,0
4665,0
4667,0
4669,0
4671,0
4673,0
4675,0
4677,0
4679,0
4681,4
4683,4
4685,4
4687,4
4689,4
4691,4
4693,4
4695,4
4697,4
4699,4
4701,4
4703,4
4705,4
4707,4
4709,4
4711,4
4713,4
4715,4
4717,4
4719,4
4721,4
4723,4
4725,4
4727,4
4729,4
4731,4
4733,0
4735,0
4737,0
4739,0
4741,0
4743,0
4745,0
4747,0
4749,0
4751,0
4753,0
4755,0
4757,0
4759,0
4761,0
4763,0
4765,0
4767,0
4769,0
4771,0
4773,0
4775,0
4777,0
4779,0
4781,0
4783,0
4785,0
4787,0
4789,0
4791,0
4793,0
4795,0
4797,0
4799,0
4801,0
4803,0
4805,0
4807,0
4809,0
4811,0
4813,0
4815,0
4817,0
4819,0
4821,0
4823,0
4825,0
4827,0
4829,0
4831,0
4833,0
4835,0
4837,0
4839,0
4841,0
4843,0
4845,0
4847,0
4849,0
4851,0
4853,0
4855,0
4857,0
4859,0
4861,0
4863,0
4865,0
4867,0
4869,0
4871,0
4873,0
4875,0
4877,0
4879,0
4881,0
4883,0
4885,0
4887,0
4889,0
4891,0
4893,0
4895,0
4897,0
4899,0
4901,0
4903,0
4905,0
4907,0
4909,0
4911,0
4913,0
4915,0
4917,0
4919,0
4921,0
4923,0
4925,0
4927,0
4929,0
4931,0
4933,0
4935,0
4937,0
4939,0
4941,0
4943,0
4945,0
4947,0
4949,0
4951,0
4953,0
4955,0
4957,0
4959,0
4961,0
4963,0
4965,0
4967,0
4969,0
4971,0
4973,0
4975,0
4977,0
4979,0
4981,0
4983,0
4985,0
4987,0
4989,0
4991,0
4993,0
4995,0
4997,0
4999,0
5001,0
5003,0
5005,0
5007,0
5009,0
5011,0
5013,0
5015,0
5017,0
5019,0
5021,0
5023,0
5025,0
5027,0
5029,0
5031,0
5033,0
5035,0
5037,0
5039,0
5041,0
5043,0
5045,0
5047,0
5049,0
5051,0
5053,0
5055,0
5057,0
5059,0
5061,0
5063,0
5065,0
5067,0
5069,0
5071,0
5073,0
5075,0
5077,0
5079,0
5081,0
5083,0
5085,0
5087,0
5089,0
5091,0
5093,0
5095,0
5097,0
5099,0
5101,0
5103,0
5105,0
5107,0
5109,0
5111,0
5113,0
5115,0
5117,0
5119,0
5121,0
5123,0
5125,0
5127,0
5129,0
5131,0
5133,0
5135,0
5137,0
5139,0
5141,0
5143,0
5145,0
5147,0
5149,0
5151,0
5153,0
5155,0
5157,0
5159,0
5161,0
5163,0
5165,0
5167,0
5169,0
5171,0
5173,0
5175,0
5177,0
5179,0
5181,0
5183,0
5185,0
5187,0
5189,0
5191,0
5193,0
5195,0
5197,0
5199,0
5201,0
5203,0
5205,0
5207,0
5209,0
5211,0
5213,0
5215,0
5217,0
5219,0
5221,0
5223,0
5225,4
5227,4
5229,4
5231,4
5233,4
5235,4
5237,4
5239,4
5241,4
5243,4
5245,4
5247,4
5249,4
5251,4
5253,4
5255,4
5257,4
5259,4
5261,4
5263,4
5265,4
5267,4
5269,4
5271,4
5273,4
5275,4
5277,0
5279,0
5281,0
5283,0
5285,0
5287,0
5289,0
5291,0
5293,0
5295,0
5297,0
5299,0
5301,0
5303,0
5305,0
5307,0
5309,0
5311,0
5313,0
5315,0
5317,0
5319,4
5321,4
5323,4
5325,4
5327,4
5329,4
5331,4
5333,4
5335,4
5337,4
5339,4
5341,4
5343,4
5345,4
5347,4
5349,4
5351,4
5353,4
5355,4
5357,4
5359,4
5361,4
5363,4
5365,4
5367,4
5369,4
5371,0
5373,0
5375,0
5377,0
5379,0
5381,0
5383,0
5385,0
5387,0
5389,0
5391,0
5393,0
5395,0
5397,0
5399,0
5401,0
5403,0
5405,0
5407,0
5409,0
5411,0
5413,0
5415,0
5417,0
5419,0
5421,0
5423,0
5425,0
5427,0
5429,4
5431,4
5433,4
5435,4
5437,4
5439,4
5441,4
5443,4
5445,4
5447,4
5449,4
5451,4
5453,4
5455,4
5457,4
5459,4
5461,4
5463,4
5465,4
5467,4
5469,4
5471,4
5473,4
5475,4
5477,4
5479,4
5481,0
5483,0
5485,0
5487,0
5489,0
5491,0
5493,0
5495,0
5497,0
5499,0
5501,0
5503,0
5505,0
5507,0
5509,0
5511,0
5513,0
5515,0
5517,0
5519,0
5521,0
5523,0
5525,0
5527,0
5529,0
5531,0
5533,4
5535,4
5537,4
5539,4
5541,4
5543,4
5545,4
5547,4
5549,4
5551,4
5553,4
5555,4
5557,4
5559,4
5561,4
5563,4
5565,4
5567,4
5569,4
5571,4
5573,4
5575,4
5577,4
5579,4
5581,4
5583,4
5585,0
5587,0
5589,0
5591,0
5593,0
5595,0
5597,0
5599,0
5601,0
5603,0
5605,0
5607,0
5609,0
5611,0
5613,0
5615,0
5617,0
5619,0
5621,0
5623,0
5625,0
5627,0
5629,0
5631,0
5633,0
5635,0
5637,0
5639,0
5641,0
5643,0
5645,0
5647,0
5649,0
5651,4
5653,4
5655,4
5657,4
5659,4
5661,4
5663,4
5665,4
5667,4
5669,4
5671,4
5673,4
5675,4
5677,4
5679,4
5681,4
5683,4
5685,4
5687,4
5689,4
5691,4
5693,4
5695,4
5697,4
5699,4
5701,4
5703,0
5705,0
5707,0
5709,0
5711,0
5713,0
5715,0
5717,0
5719,0
5721,0
5723,0
5725,0
5727,0
5729,0
5731,0
5733,0
5735,0
5737,0
5739,0
5741,0
5743,0
5745,0
5747,0
5749,0
5751,0
5753,0
5755,0
5757,4
5759,4
5761,4
5763,4
5765,4
5767,4
5769,4
5771,4
5773,4
5775,4
5777,4
5779,4
5781,4
5783,4
5785,4
5787,4
5789,4
5791,4
